"","AccSpeciesID","AccSpeciesName","median_height","uid"
"4249",15106,"Crataegus punctata",9,"416294"
"4250",15107,"Crataegus pycnoloba",1.5,"510737"
"4251",15109,"Crataegus rhipidophylla",4,"510738"
"4252",15111,"Crataegus sanguinea",4,"416296"
"4253",15115,"Crataegus sp",7.0033333335,NA
"4254",15118,"Crataegus succulenta",7.9248,"1143232"
"4255",15120,"Crataegus uniflora",4.8768,"416301"
"4256",15121,"Crataegus viridis",9.144,"416302"
"4257",15123,"Crataegus wilsonii",7,"416303"
"4258",15129,"Craterispermum cerinanthum",24.7,"2184958"
"4259",15131,"Craterispermum schweinfurthii",8.4,"1220071"
"4260",15132,"Craterispermum sp",10.6,NA
"4261",15145,"Crateva religiosa",9,"202634"
"4262",15146,"Crateva tapia",16,"202635"
"4263",15149,"Cratoxylum cochinchinense",25,"271749"
"4264",15156,"Cratoxylum sumatranum",11.25,"2516474"
"4265",15160,"Cremastosperma leiophyllum",11.5,"295505"
"4266",15163,"Cremastosperma sp",15,NA
"4267",15164,"Crepidospermum goudotianum",18,"246361"
"4268",15165,"Crepidospermum rhoifolium",16.6666666666667,"246363"
"4269",15167,"Crepis alpestris",0.1675,"268012"
"4270",15170,"Crepis aurea",0.05,"212669"
"4271",15171,"Crepis biennis",0.19,"122532"
"4272",15172,"Crepis bocconi",0.275,"268013"
"4273",15174,"Crepis capillaris",0.412,"13465"
"4274",15175,"Crepis conyzifolia",0.3,"268015"
"4275",15177,"Crepis foetida",0.2,"268017"
"4276",15184,"Crepis mollis",0.3,"268022"
"4277",15185,"Crepis neglecta",0.3,"268023"
"4278",15186,"Crepis newii",0.9,NA
"4279",15187,"Crepis nicaeensis",0.5,"268024"
"4280",15189,"Crepis occidentalis",0.27432,"1111096"
"4281",15190,"Crepis paludosa",0.625,"310247"
"4282",15192,"Crepis praemorsa",0.2,"310246"
"4283",15193,"Crepis pulchra",0.5,"268025"
"4284",15194,"Crepis pyrenaica",0.45,"122533"
"4285",15197,"Crepis sancta",0.175,"268028"
"4286",15198,"Crepis setosa",0.35,"268029"
"4287",15199,"Crepis sibirica",1.5,"268030"
"4288",15203,"Crepis tectorum",0.4,"55615"
"4289",15204,"Crepis terglouensis",0.02,"1532754"
"4290",15206,"Crepis vesicaria",0.35375,"268032"
"4291",15211,"Crescentia cujete",10.0584,"1125401"
"4292",15215,"Cressa truxillensis",0.2286,"197373"
"4293",15219,"Crinodendron patagua",10,"138856"
"4294",15227,"Crithmum maritimum",0.3,"40916"
"4295",15230,"Crocosmia aurea",0.6,"3237322"
"4296",15232,"Crocosmia paniculata",1.2,NA
"4297",15236,"Crocus biflorus",0.1,"323699"
"4298",15237,"Crocus cartwrightianus",0.085,"323707"
"4299",15238,"Crocus chrysanthus",0.075,"481050"
"4300",15239,"Crocus flavus",0.15,"481057"
"4301",15240,"Crocus heuffelianus",0.2,"1407630"
"4302",15241,"Crocus laevigatus",0.09,"323701"
"4303",15243,"Crocus olivieri",0.085,"481088"
"4304",15245,"Crocus sativus",0.15,"82528"
"4305",15246,"Crocus tommasinianus",0.2,"481118"
"4306",15247,"Crocus vernus",0.1,"87752"
"4307",15252,"Crossopetalum parviflorum",4,"1034022"
"4308",15253,"Crossopteryx febrifuga",6,"170354"
"4309",15254,"Crossosoma bigelovii",0.726666667,"105808"
"4310",15260,"Crotalaria aculeata",0.9,"1132154"
"4311",15261,"Crotalaria adamsonii",0.5,"1977567"
"4312",15263,"Crotalaria agatiflora",3,"1127378"
"4313",15265,"Crotalaria alemanniana",0.6,NA
"4314",15266,"Crotalaria alexandri",0.225,"1132584"
"4315",15267,"Crotalaria amoena",2,"1132158"
"4316",15269,"Crotalaria angulicaulis",1,NA
"4317",15270,"Crotalaria anisophylla",0.325,NA
"4318",15271,"Crotalaria annua",0.5,"1132159"
"4319",15273,"Crotalaria arcuata",0.9,NA
"4320",15274,"Crotalaria argenteotomentosa",0.6,"1977569"
"4321",15276,"Crotalaria argyrolobioides",1.15,"1132587"
"4322",15277,"Crotalaria assurgens",0.6,"3086426"
"4323",15278,"Crotalaria axillaris",2,"1132589"
"4324",15279,"Crotalaria axilliflora",0.525,NA
"4325",15280,"Crotalaria axillifloroides",0.3,"1977571"
"4326",15281,"Crotalaria barkae",0.75,"165762"
"4327",15282,"Crotalaria barnabassii",1.5,"1237639"
"4328",15283,"Crotalaria basipeta",0.85,NA
"4329",15285,"Crotalaria becquetii",2.15,"1132162"
"4330",15286,"Crotalaria bemba",0.2,NA
"4331",15288,"Crotalaria bernieri",0.7,"1132591"
"4332",15290,"Crotalaria blanda",1.15,NA
"4333",15291,"Crotalaria bongensis",0.275,"1132167"
"4334",15292,"Crotalaria bredoi",0.065,NA
"4335",15296,"Crotalaria burkeana",0.7,"1132172"
"4336",15298,"Crotalaria calycina",0.575,"165763"
"4337",15299,"Crotalaria campestris",0.45,NA
"4338",15300,"Crotalaria capensis",2,"70071"
"4339",15301,"Crotalaria carsonii",0.525,"3086427"
"4340",15302,"Crotalaria caudata",1.2,"1132594"
"4341",15303,"Crotalaria cephalotes",0.7,"1132595"
"4342",15304,"Crotalaria chirindae",1.25,"1132176"
"4343",15305,"Crotalaria chrysochlora",0.3,"1132177"
"4344",15306,"Crotalaria chrysotricha",0.7,"3086428"
"4345",15307,"Crotalaria cistoides",0.5,"1132178"
"4346",15308,"Crotalaria cleomifolia",2.75,"1132180"
"4347",15309,"Crotalaria collina",0.8,NA
"4348",15310,"Crotalaria comosa",1.25,"165764"
"4349",15311,"Crotalaria confertiflora",0.45,NA
"4350",15313,"Crotalaria congesta",0.3,"3086431"
"4351",15315,"Crotalaria cornetii",0.75,"3086432"
"4352",15319,"Crotalaria cuspidata",0.5,"1132185"
"4353",15320,"Crotalaria cylindrocarpa",0.6,"165765"
"4354",15321,"Crotalaria cylindrostachys",0.75,"1132187"
"4355",15323,"Crotalaria debilis",0.2,NA
"4356",15325,"Crotalaria decora",0.55,NA
"4357",15326,"Crotalaria dedzana",0.8,"1977580"
"4358",15327,"Crotalaria densicephala",0.7,NA
"4359",15328,"Crotalaria deserticola",1,"1132190"
"4360",15331,"Crotalaria distans",0.3,"508228"
"4361",15332,"Crotalaria duboisii",0.75,"1132195"
"4362",15333,"Crotalaria dura",0.6,"1132197"
"4363",15334,"Crotalaria egregia",0.4,NA
"4364",15335,"Crotalaria elisabethae",0.3,NA
"4365",15336,"Crotalaria ephemera",0.1,"1132199"
"4366",15337,"Crotalaria eremicola",0.275,"1132200"
"4367",15341,"Crotalaria filicaulis",0.7,"1132203"
"4368",15342,"Crotalaria flavicarinata",1.3,"1132204"
"4369",15343,"Crotalaria florida",0.5,"1978207"
"4370",15345,"Crotalaria gamwelliae",0.5,"1132205"
"4371",15346,"Crotalaria gazensis",1.5,"1237643"
"4372",15347,"Crotalaria germainii",0.175,"3086440"
"4373",15348,"Crotalaria glauca",1.2,"1237644"
"4374",15350,"Crotalaria goetzei",2,"1132208"
"4375",15352,"Crotalaria goodiiformis",2,"1132209"
"4376",15353,"Crotalaria goreensis",1.45,"165767"
"4377",15354,"Crotalaria graminicola",0.125,"1132603"
"4378",15356,"Crotalaria grandistipulata",0.7,"1132210"
"4379",15357,"Crotalaria heidmannii",0.55,"1132211"
"4380",15359,"Crotalaria huillensis",1,NA
"4381",15360,"Crotalaria hyssopifolia",0.4,"165769"
"4382",15361,"Crotalaria incana",2.5,"46447"
"4383",15362,"Crotalaria incompta",0.5,NA
"4384",15363,"Crotalaria insignis",2.25,NA
"4385",15365,"Crotalaria involutifolia",0.3,"1132218"
"4386",15367,"Crotalaria ionoptera",0.45,NA
"4387",15368,"Crotalaria johnstonii",0.275,"3086447"
"4388",15369,"Crotalaria juncea",1.524,"3829"
"4389",15371,"Crotalaria kapiriensis",2,"3086449"
"4390",15372,"Crotalaria kerkvoordei",0.55,"3086450"
"4391",15373,"Crotalaria kipandensis",0.4,"1132222"
"4392",15374,"Crotalaria kipilaensis",0.525,NA
"4393",15375,"Crotalaria kirkii",0.6,"1132223"
"4394",15376,"Crotalaria kuiririensis",0.475,NA
"4395",15377,"Crotalaria kwengeensis",0.325,"3086451"
"4396",15378,"Crotalaria laburnifolia",1.3,"992673"
"4397",15379,"Crotalaria laburnoides",0.3,"1132225"
"4398",15380,"Crotalaria lachnocarpoides",2,"1132606"
"4399",15381,"Crotalaria lachnophora",2,"1237651"
"4400",15383,"Crotalaria lanceolata",0.95,"165770"
"4401",15384,"Crotalaria lasiocarpa",0.25,"1977588"
"4402",15385,"Crotalaria laxiflora",0.475,"1132228"
"4403",15387,"Crotalaria lepidissima",0.8,"1977589"
"4404",15388,"Crotalaria leptoclada",0.225,NA
"4405",15389,"Crotalaria limosa",0.35,NA
"4406",15393,"Crotalaria lukafuensis",0.475,NA
"4407",15394,"Crotalaria luondeensis",0.3,"1132607"
"4408",15395,"Crotalaria macrocarpa",2.5,"1132233"
"4409",15398,"Crotalaria micans",2,"1127386"
"4410",15399,"Crotalaria microcarpa",0.4,"692169"
"4411",15400,"Crotalaria microthamnus",0.575,"1132241"
"4412",15401,"Crotalaria minutissima",0.225,NA
"4413",15405,"Crotalaria mocubensis",0.95,NA
"4414",15408,"Crotalaria monteiroi",1.5,"1132243"
"4415",15409,"Crotalaria morumbensis",0.85,NA
"4416",15412,"Crotalaria natalitia",1.8,"1132609"
"4417",15413,"Crotalaria nigricans",1.1,"1132247"
"4418",15416,"Crotalaria nuda",0.6,NA
"4419",15417,"Crotalaria nudiflora",0.35,NA
"4420",15418,"Crotalaria nyikensis",0.9,"3086458"
"4421",15419,"Crotalaria occidentalis",0.325,NA
"4422",15420,"Crotalaria ochroleuca",1.6,"165772"
"4423",15421,"Crotalaria onobrychis",0.27,NA
"4424",15422,"Crotalaria ononoides",0.75,"1237657"
"4425",15423,"Crotalaria onusta",0.35,NA
"4426",15425,"Crotalaria orientalis",0.7,"1237658"
"4427",15426,"Crotalaria orthoclada",2,"1132615"
"4428",15427,"Crotalaria pallida",1.5,"3830"
"4429",15428,"Crotalaria pallidicaulis",3,"1158915"
"4430",15429,"Crotalaria paraspartea",0.7,NA
"4431",15430,"Crotalaria parvula",0.225,"1132252"
"4432",15432,"Crotalaria paulina",2.25,"546903"
"4433",15433,"Crotalaria peregrina",0.55,NA
"4434",15434,"Crotalaria phylicoides",0.9,NA
"4435",15435,"Crotalaria phyllostachys",1,NA
"4436",15436,"Crotalaria pilosiflora",1.5,"1132256"
"4437",15438,"Crotalaria platysepala",0.3,"1132258"
"4438",15439,"Crotalaria podocarpa",0.7,"48249"
"4439",15440,"Crotalaria polysperma",0.75,"3086463"
"4440",15441,"Crotalaria polytricha",1.3,NA
"4441",15442,"Crotalaria praetexta",0.2,"3086464"
"4442",15444,"Crotalaria prittwitzii",1,"1132261"
"4443",15445,"Crotalaria prolongata",0.45,"1978213"
"4444",15446,"Crotalaria pseudodiloloensis",0.215,"1978214"
"4445",15447,"Crotalaria pseudotenuirama",0.55,"1132262"
"4446",15448,"Crotalaria pudica",0.225,"3086466"
"4447",15450,"Crotalaria pygmaea",0.06,"3086467"
"4448",15451,"Crotalaria quangensis",0.3,NA
"4449",15452,"Crotalaria quarrei",0.075,"3086468"
"4450",15456,"Crotalaria recta",2,"1132263"
"4451",15458,"Crotalaria retusa",1,"165774"
"4452",15460,"Crotalaria ringoetii",0.6,"3086471"
"4453",15461,"Crotalaria rogersii",2.7,"1237662"
"4454",15463,"Crotalaria sagittalis",0.25,"1977604"
"4455",15467,"Crotalaria schlechteri",0.6,NA
"4456",15468,"Crotalaria schliebenii",0.8,NA
"4457",15469,"Crotalaria senegalensis",0.3,"165775"
"4458",15471,"Crotalaria shirensis",0.25,"1977607"
"4459",15472,"Crotalaria simoma",0.35,NA
"4460",15473,"Crotalaria sp",0.25,"3128006"
"4461",15474,"Crotalaria sparsifolia",0.3,"3086477"
"4462",15475,"Crotalaria spartea",0.75,"1977608"
"4463",15476,"Crotalaria spartioides",1.2,"1132265"
"4464",15477,"Crotalaria spectabilis",1.524,"517187"
"4465",15478,"Crotalaria sphaerocarpa",0.65,"165776"
"4466",15479,"Crotalaria spinosa",0.5,"1232590"
"4467",15480,"Crotalaria stenoptera",0.75,NA
"4468",15481,"Crotalaria steudneri",0.825,"1132617"
"4469",15485,"Crotalaria subcapitata",0.9,NA
"4470",15486,"Crotalaria subspicata",0.3,NA
"4471",15487,"Crotalaria subtilis",0.25,"3086480"
"4472",15489,"Crotalaria tabularis",2.25,NA
"4473",15490,"Crotalaria tenuipedicellata",0.85,"1977613"
"4474",15492,"Crotalaria teretifolia",0.25,"3086482"
"4475",15493,"Crotalaria torrei",1.5,NA
"4476",15494,"Crotalaria trichotoma",1,"452830"
"4477",15495,"Crotalaria trinervia",1.5,NA
"4478",15496,"Crotalaria tristis",1.3,NA
"4479",15497,"Crotalaria tweediana",0.1525,"1237666"
"4480",15498,"Crotalaria ulbrichiana",0.8,"1237667"
"4481",15500,"Crotalaria uncinella",3,"1237668"
"4482",15504,"Crotalaria vandenbrandii",0.35,"3086486"
"4483",15505,"Crotalaria vanmeelii",0.55,"1977617"
"4484",15509,"Crotalaria virgulata",1.65,"452906"
"4485",15511,"Croton aceroides",7,NA
"4486",15517,"Croton billbergianus",19.92407628,"425915"
"4487",15518,"Croton californicus",0.675,"323034"
"4488",15519,"Croton capitatus",0.46,"323035"
"4489",15520,"Croton cascarilloides",2,"323036"
"4490",15535,"Croton glandulosus",0.7,"323052"
"4491",15538,"Croton gratissimus",12,"316784"
"4492",15542,"Croton inhambanensis",5,NA
"4493",15543,"Croton kilwae",4,"1704619"
"4494",15548,"Croton laevigatus",12,"1336182"
"4495",15550,"Croton lechleri",30,"323063"
"4496",15551,"Croton leuconeurus",15,NA
"4497",15552,"Croton longipedicellatus",4.5,"1704621"
"4498",15554,"Croton macrostachyus",30,"1704622"
"4499",15555,"Croton madandensis",5,"992675"
"4500",15558,"Croton megalobotrys",14,"493963"
"4501",15560,"Croton megalocarpus",10.5,"1704625"
"4502",15563,"Croton monanthogynus",0.21,"504225"
"4503",15574,"Croton poecilanthus",12.192,"425928"
"4504",15575,"Croton polytrichus",4.5,"1704628"
"4505",15577,"Croton priscus",20,"518871"
"4506",15579,"Croton pseudopulchellus",5,"493964"
"4507",15583,"Croton scheffleri",6,"1704631"
"4508",15584,"Croton schiedeanus",15,"323080"
"4509",15589,"Croton sp",4.8,"3128007"
"4510",15590,"Croton steenkampianus",4.5,"992676"
"4511",15591,"Croton sylvaticus",26,"992677"
"4512",15596,"Croton tiglium",3.5,"497687"
"4513",15598,"Croton triacros",10,"1704638"
"4514",15600,"Croton urucurana",4,"518879"
"4515",15601,"Croton verreauxii",1.3,"323087"
"4516",15605,"Crowea saligna",1,"1226069"
"4517",15606,"Crucianella angustifolia",0.15,"29784"
"4518",15608,"Crucianella latifolia",0.2,"1532755"
"4519",15610,"Crucianella maritima",0.21,"60140"
"4520",15612,"Cruciata glabra",0.145,"29785"
"4521",15613,"Cruciata laevipes",0.375,"29786"
"4522",15614,"Cruciata pedemontana",0.25,"715652"
"4523",15626,"Crudia glaberrima",25,"1954545"
"4524",15639,"Crupina crupinastrum",0.29,"41560"
"4525",15640,"Crupina vulgaris",0.4,"145813"
"4526",15643,"Cryosophila warscewiczii",12,"352070"
"4527",15655,"Cryptandra amara",0.3,"149376"
"4528",15657,"Cryptandra ericoides",0.5,"323924"
"4529",15659,"Cryptandra leucophracta",0.1,"3086495"
"4530",15694,"Crypteronia paniculata",30,"111953"
"4531",15696,"Cryptocarya alba",20,"136114"
"4532",15702,"Cryptocarya aschersoniana",23.5165,"1345236"
"4533",15706,"Cryptocarya chinensis",20,"128609"
"4534",15707,"Cryptocarya chingii",20,"1603711"
"4535",15708,"Cryptocarya concinna",18.5,"666371"
"4536",15715,"Cryptocarya densiflora",20,"1054364"
"4537",15722,"Cryptocarya glaucescens",4,"1619402"
"4538",15723,"Cryptocarya grandis",24.5,"1312788"
"4539",15732,"Cryptocarya laevigata",17.9,"1619404"
"4540",15736,"Cryptocarya liebertiana",10,"1237525"
"4541",15739,"Cryptocarya mackinnoniana",20.7,"425947"
"4542",15745,"Cryptocarya metcalfiana",30,"684740"
"4543",15746,"Cryptocarya microneura",3.85,"1619406"
"4544",15750,"Cryptocarya murrayi",19.7,"1312789"
"4545",15772,"Cryptocarya vulgaris",12,"1842749"
"4546",15773,"Cryptocarya woodii",15,"1237527"
"4547",15774,"Cryptocarya yunnanensis",28,"1679292"
"4548",15784,"Cryptogramma crispa",0.225,"306132"
"4549",15791,"Cryptomeria japonica",15.95,"3369"
"4550",15800,"Cryptostylis subulata",0.6,"78739"
"4551",15813,"Ctenium concinnum",1.1,"796862"
"4552",15819,"Ctenium newtonii",1.1,"1419549"
"4553",15824,"Ctenium somalense",1,"1419551"
"4554",15845,"Cucumis melo",2.25,"3656"
"4555",15852,"Cucumis sativus",2.5,"3659"
"4556",15857,"Cucurbita foetidissima",0.3048,"184136"
"4557",15859,"Cucurbita maxima",5,"3661"
"4558",15865,"Cucurbita pepo",6.75,"3663"
"4559",15873,"Cullen australasicum",2,"109219"
"4560",15874,"Cullen cinereum",0.6,"100168"
"4561",15878,"Cullen patens",2,"703927"
"4562",15881,"Cullen tomentosum",0.6,"3086499"
"4563",15882,"Cuminum cyminum",0.25,"52462"
"4564",15884,"Cunninghamia lanceolata",30,"28977"
"4565",15886,"Cunonia capensis",10,"140419"
"4566",15888,"Cupania americana",15.24,"1465295"
"4567",15889,"Cupania cinerea",11.35,"298314"
"4568",15890,"Cupania dentata",20,"556945"
"4569",15891,"Cupania diphylla",10.5,"597286"
"4570",15894,"Cupania latifolia",21.654969025,"681428"
"4571",15899,"Cupania rufescens",18.905870875,"681429"
"4572",15900,"Cupania scrobiculata",12,"289801"
"4573",15902,"Cupania sylvatica",20.26374089,NA
"4574",15903,"Cupania vernalis",11,"549437"
"4575",15909,"Cupaniopsis sp",6.5,NA
"4576",15912,"Cuphea glutinosa",0.08,"312578"
"4577",15924,"Cuphonotus humistratus",0.165,"1248444"
"4578",15928,"Cupressus duclouxiana",25,"103966"
"4579",15931,"Cupressus funebris",30,"74301"
"4580",15932,"Cupressus goveniana",25.5,"103967"
"4581",15939,"Cupressus sempervirens",30,"13469"
"4582",15940,"Cupressus sp",14.75,NA
"4583",15941,"Cupressus torulosa",32.5,"329091"
"4584",15943,"Curatella americana",3.675,"178812"
"4585",15948,"Curculigo pilosa",0.235,"1037973"
"4586",15954,"Curtisia dentata",14,"16911"
"4587",15959,"Cuscuta approximata",0.4,"184478"
"4588",15961,"Cuscuta australis",1,"267555"
"4589",15965,"Cuscuta chinensis",1.6,"267557"
"4590",15969,"Cuscuta epilinum",0.475,"186060"
"4591",15970,"Cuscuta epithymum",0.3,"186058"
"4592",15971,"Cuscuta europaea",1.5,"41803"
"4593",15973,"Cuscuta gronovii",2.5,"35886"
"4594",15976,"Cuscuta lupuliformis",3.75,"184476"
"4595",15978,"Cuscuta planiflora",0.4,"192822"
"4596",15981,"Cuscuta scandens",0.14,NA
"4597",15982,"Cuscuta sp",3,NA
"4598",15988,"Cussonia arborea",11,"1260347"
"4599",15989,"Cussonia arenicola",1.5,"1265829"
"4600",15990,"Cussonia corbisieri",1,"2894910"
"4601",15991,"Cussonia natalensis",10,"992678"
"4602",15992,"Cussonia paniculata",5,"52500"
"4603",15994,"Cussonia spicata",13.5,"46391"
"4604",15995,"Cussonia zimmermannii",32.5,"1899105"
"4605",15996,"Cussonia zuluensis",10,"1389750"
"4606",15999,"Cutandia maritima",0.11,"200259"
"4607",16007,"Cuviera schliebenii",10,"1285862"
"4608",16008,"Cuviera semseii",4,"1285863"
"4609",16009,"Cuviera tomentosa",6.5,NA
"4610",16013,"Cyanastrum johnstonii",0.225,NA
"4611",16014,"Cyanea angustifolia",2,"368671"
"4612",16026,"Cyathea australis",3,"361531"
"4613",16027,"Cyathea capensis",4.5,NA
"4614",16029,"Cyathea colensoi",1.1,"361534"
"4615",16030,"Cyathea contaminans",0.607,"204587"
"4616",16032,"Cyathea dregei",5,"411263"
"4617",16038,"Cyathea lepifera",6,"29636"
"4618",16039,"Cyathea manniana",5.6,"429085"
"4619",16044,"Cyathea petiolata",6.37,"1481336"
"4620",16045,"Cyathea podophylla",3,"204585"
"4621",16046,"Cyathea portoricensis",9.144,NA
"4622",16049,"Cyathea smithii",5,"541060"
"4623",16051,"Cyathea thomsonii",2.5,NA
"4624",16066,"Cyathochaeta avenacea",0.4,"1389396"
"4625",16067,"Cyathochaeta diandra",0.6,"224684"
"4626",16072,"Cyathodes fraseri",0.038,NA
"4627",16073,"Cyathodes glauca",3.5,"55227"
"4628",16075,"Cyathodes sp",1,NA
"4629",16080,"Cyathula cylindrica",3.5,"1671337"
"4630",16105,"Cycas circinalis",9.1,"3397"
"4631",16107,"Cycas pectinata",3,"179187"
"4632",16108,"Cycas revoluta",3.5,"3396"
"4633",16109,"Cycas rumphii",6,"58031"
"4634",16111,"Cycas thouarsii",9,"179184"
"4635",16115,"Cyclamen graecum",0.2,"87525"
"4636",16116,"Cyclamen persicum",0.14,"87530"
"4637",16117,"Cyclamen purpurascens",0.09,"87532"
"4638",16130,"Cyclobalanopsis myrsinaefolia",20,"57648"
"4639",16133,"Cyclocarpa stellaris",0.2675,"135796"
"4640",16147,"Cyclosorus sp",0.367,NA
"4641",16150,"Cycnium filicalyx",0.3,NA
"4642",16151,"Cycnium recurvum",0.5,NA
"4643",16158,"Cydonia oblonga",4.8768,"36610"
"4644",16163,"Cylicomorpha parviflora",35,"161018"
"4645",16165,"Cymbalaria muralis",0.25,"4166"
"4646",16166,"Cymbalaria pallida",0.25,"1732078"
"4647",16169,"Cymbidium canaliculatum",1,"2315734"
"4648",16178,"Cymbopetalum baillonii",25,NA
"4649",16179,"Cymbopetalum brasiliense",3,"306952"
"4650",16184,"Cymbopetalum torulosum",5.75,"296844"
"4651",16189,"Cymbopogon caesius",0.55,"106884"
"4652",16197,"Cymbopogon densiflorus",2.2,"2752319"
"4653",16220,"Cymbopogon nardus",2.4,"79840"
"4654",16222,"Cymbopogon obtectus",0.9,"79838"
"4655",16228,"Cymbopogon pospischilii",0.28,"91512"
"4656",16233,"Cymbopogon refractus",0.25,"944653"
"4657",16263,"Cynanchum thesioides",0.2,"185080"
"4658",16267,"Cynara cardunculus",0.8,"4265"
"4659",16269,"Cynara scolymus",0.75,"59895"
"4660",16273,"Cynodon aethiopicus",1.3,"1704195"
"4661",16277,"Cynodon dactylon",0.189,"28909"
"4662",16280,"Cynodon nlemfuensis",0.6,"1136829"
"4663",16287,"Cynoglossum amabile",0.1755,"354628"
"4664",16288,"Cynoglossum amplifolium",1.8,"256486"
"4665",16289,"Cynoglossum australe",0.585,"1288179"
"4666",16291,"Cynoglossum coeruleum",1.2,"1905776"
"4667",16293,"Cynoglossum creticum",0.35,"363801"
"4668",16294,"Cynoglossum divaricatum",1,"1421725"
"4669",16296,"Cynoglossum germanicum",0.5,"764725"
"4670",16300,"Cynoglossum lanceolatum",1.2,"1421726"
"4671",16302,"Cynoglossum officinale",0.275,"181189"
